home_id,price,area,living_area,kitchen_area,number_of_rooms,status,furnishing_status,bathroom,floor,total_floors,built_year,address,with_makler,home_ad_link
61,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
62,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
63,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
64,65000.0,79.0,40.0,20.0,3,new,unfurnished,shared,6,12,2023.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-srochna-ID3OpkM.html
65,100000.0,75.0,70.0,15.0,3,new,furnished,,5,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/3-honali-kvartira-mahtumquli-kochasi-ID43ye9.html
66,58000.0,76.0,56.0,10.0,3,new,unfurnished,shared,3,4,2023.0,Yangiyo'l,False,https://www.olx.uz/d/oz/obyavlenie/3-3-4-yangiyol-ID43G9v.html
67,80000.0,66.94,65.44,13.39,2,new,unfurnished,,6,12,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-nrg-jomiy-2-6-12-ID3Xa27.html
68,52000.0,56.0,44.8,11.2,2,new,furnished,private,3,16,2020.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/yangi-hayot-10-hududda-2-3-16-56-kv-3-etaj-52-000-ID44z1l.html
69,99000.0,60.0,60.0,12.0,2,new,unfurnished,,8,11,2023.0,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/muhtasham-yangi-karobka-dom-ID3uGlR.html
70,80000.0,56.0,56.0,11.2,3,new,furnished,private,1,7,2019.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/3-xona-uy-sotiladi-ID3n3kX.html
71,52000.0,66.0,66.0,13.2,3,new,unfurnished,,2,9,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/bek-baraka-dom-zangata-rayon-3-kom-2-etaj-66kv-narxi-52-000zanga-ID40I0J.html
72,270000000.0,25.0,15.0,1.0,1,new,furnished,shared,1,8,2021.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/studiya-sotiladi-ofis-qilib-ham-ishlatsa-boladi-ID3Nu3l.html
73,45000.0,41.45,41.0,8.29,2,new,furnished,,2,5,2018.0,Qibray,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-srochno-ID43EjX.html
74,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
75,66000.0,70.0,56.0,14.0,2,new,furnished,shared,5,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-5-7-obshhaya-ploshhad-70-kv-m-s-mebelyu-i-texnikoj-ID390Vb.html
76,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
77,45000.0,57.0,55.0,15.0,2,new,furnished,shared,16,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/yangi-xayot-tumani-yangi-darxon-mahallasida-yangi-dom-srochni-sotiladi-ID3YgLt.html
78,80000.0,103.0,82.4,20.6,3,new,unfurnished,,3,8,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-ID2ZAyP.html
79,53000.0,63.0,26.0,12.0,2,new,furnished,private,2,6,2023.0,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-yunusobodda-ID3PeAq.html
80,57000.0,40.0,40.0,12.0,2,new,furnished,,2,3,2023.0,Yashnobod,True,https://www.olx.uz/d/oz/obyavlenie/yashnabod-tumani-2xonali-uy-navastroyka-ID43sOj.html
81,135000.0,100.0,5151.0,15.0,4,new,furnished,shared,3,8,,Uchtepa,True,https://www.olx.uz/d/oz/obyavlenie/shayhontoxur-tumani-yangi-beltepa-ID3e2UP.html
82,56000.0,61.0,48.8,12.2,2,new,unfurnished,private,7,8,,Chilonzor,False,https://www.olx.uz/d/oz/obyavlenie/chilanzar-2-novostrojka-korobka-61m2-uspejte-kupit-do-kadastra-tr-ID449wO.html
83,56000.0,49.0,39.2,9.8,2,new,furnished,shared,3,5,2021.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-2-xona-2-xonali-uy-sotiladi-ID3GiYK.html
84,76500.0,84.0,67.2,16.8,3,new,unfurnished,private,3,9,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/srochna-uy-sotiladi-sergeli-8-hudud-3-3-9-84m2-narxi-76500-y-e-ID43q8W.html
85,47000.0,60.0,48.0,12.0,2,new,unfurnished,private,14,16,2023.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotiladi-sergeli-yangi-darxon-novostroyka-2-14-16-ID3Yqfo.html
86,75000.0,78.0,78.0,78.0,3,new,furnished,private,2,7,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/srochna-sotiladi-yangihayot-8-xudud-ID43lvZ.html
87,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
88,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
89,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
90,53000.0,68.0,36.0,13.6,3,new,furnished,private,15,16,2021.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnaobod-tum-miroishkor-mfy-normuxammedov-dahasi-15-71-ID3ZnDr.html
91,50000.0,80.0,64.0,16.0,3,new,furnished,,4,4,2019.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-v-nazarbeke-3-komnat-ID3r4GJ.html
92,60000.0,50.5,40.4,10.1,2,new,furnished,,4,4,2024.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/medgaradokda-olimpiyada-tayyor-navastroyka-sotiladi-ID432R9.html
93,51000.0,56.0,44.8,10.0,3,new,unfurnished,shared,14,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/olmos-maxallasi-2-14-16-56-kvadratli-kvartira-sotiladi-ID3YqaY.html
94,38000.0,42.0,42.0,8.4,2,new,unfurnished,shared,6,6,2023.0,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-42-kv-38-000-tayyor-ID3YU2n.html
95,33000.0,49.0,49.0,9.8,2,new,furnished,,6,7,2021.0,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/2-6-7-subsidya-davom-ettirishga-ID43O2r.html
96,48500.0,56.0,44.8,11.2,2,new,furnished,private,4,7,2016.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-2-bekat-sergeli-6a-2-4-7-56-m-mebel-texnika-48-500-srochno-ID43soC.html
97,83000.0,100.0,80.0,20.0,3,new,furnished,private,5,10,2020.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotiladi-yashnobod-havas-kocha-novostroyka-3-5-10-ID42Wpf.html
98,25000.0,28.0,14.0,8.0,1,new,furnished,shared,1,9,2023.0,Chirchiq,True,https://www.olx.uz/d/oz/obyavlenie/golden-house-uyi-1-xonali-zudlik-bilan-sotiladi-ID40NZj.html
99,105000.0,73.0,73.0,10.0,3,new,unfurnished,private,6,9,2019.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/yaxshi-joyda-joylashgan-ID3f49l.html
100,512000000.0,58.0,58.0,14.0,2,new,unfurnished,,14,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/navastrojka-2-14-16-korobka-kvartira-okolo-roxat-metro-v-yashnobode-ID43ErX.html
101,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
102,66000.0,70.0,56.0,14.0,2,new,furnished,shared,5,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-5-7-obshhaya-ploshhad-70-kv-m-s-mebelyu-i-texnikoj-ID390Vb.html
103,57000.0,68.0,54.4,10.0,3,new,unfurnished,private,15,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-srochno-sotiladi-narxi-57-000-ID3SNGg.html
104,107000.0,85.0,68.0,17.0,4,new,furnished,,6,6,,Mirzo-Ulug‘bek,True,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-novostrojka-mirzo-ulugbek-rayon-yalogochetaj-685-kv-ID3XdUR.html
105,53500.0,47.0,37.6,9.4,2,new,unfurnished,shared,4,9,2023.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-dom-kvartira-novastroyka-ID3DuDi.html
106,17500.0,35.39,35.39,35.39,1,new,unfurnished,private,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/karvon-bozorda-yanqi-qurilgan-uylarda-1-2-xonalik-uylarimiz-bor-ID44lwQ.html
107,27900.0,57.32,38.0,11.46,2,new,unfurnished,,3,9,,Keles,False,https://www.olx.uz/d/oz/obyavlenie/xasanboy-post-yonida-kvartira-sotiladi-3-etaj-57-32-kv-m-9-qavatl-ID3W5ox.html
108,63000.0,78.0,62.4,15.6,3,new,furnished,,7,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-yangihayot-tumani-78-kv-metr-ID43N58.html
109,192000000.0,30.0,27.0,5.0,1,new,unfurnished,shared,4,4,2017.0,Olmaliq,False,https://www.olx.uz/d/oz/obyavlenie/srochna-1-honali-uy-sotiladi-ID40MC7.html
110,33500.0,54.0,30.0,8.0,3,new,furnished,shared,8,9,2021.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/3-komnatnaya-kvartira-yangi-uzbekiston-8-9-golden-house-ID44aLR.html
111,41000.0,42.0,42.0,2.0,2,new,unfurnished,,7,9,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-prodayotsya-ID43re5.html
112,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
113,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
114,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
115,115000.0,82.0,65.6,16.4,4,new,furnished,shared,8,13,2022.0,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-4x-komnatnaya-kvartira-manzara-novostrojka-ID3Ue6Y.html
116,38500.0,37.2,37.2,15.0,1,new,unfurnished,private,1,20,2023.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/arzon-narxda-kvartira-bizne-yoki-yashash-uchun-1-qavatda-ID418vC.html
117,697820370.0,45.0,36.0,9.0,1,new,furnished,,3,9,2023.0,Chilonzor,False,https://www.olx.uz/d/oz/obyavlenie/chilonzor-14-kv-yangi-domda-yangi-xonadon-ID3BTND.html
118,63000.0,56.0,56.0,11.2,2,new,unfurnished,private,4,7,2018.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/toshkewnt-shaxar-yangi-xayot-ID38XdQ.html
119,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
120,145000.0,58.0,58.0,58.0,2,new,unfurnished,shared,12,51,2022.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-nestone-sotiladi-ID3QDNY.html
121,67000.0,80.0,64.0,16.0,3,new,unfurnished,private,5,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-yangi-darxon-2-3-5-16-bez-maklera-ID42Opm.html
122,100000.0,75.0,75.0,15.0,3,new,unfurnished,private,5,8,2023.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-75m-chilanzar-21-kvartal-3-komnatnaya-kvartira-prodayotsya-ID44m7i.html
123,5000000.0,30.0,24.0,6.0,1,new,unfurnished,,7,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/yangi-hayot-tjm-oyiga-5-mln-somdan-uy-boshlangich-tolov-yoq-ID41lrX.html
124,35000.0,67.0,53.6,13.4,3,new,furnished,private,2,5,2018.0,Ohangaron,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-uy-sotiladi-ID43DYC.html
125,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
126,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
127,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
128,52000.0,43.27,34.62,8.65,1,new,unfurnished,,11,12,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-nrg-jomiy-1-11-12-ID43xSE.html
129,29900.0,54.0,34.0,12.0,3,new,furnished,shared,4,5,2021.0,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/srochna-3-xonali-uyimni-sotaman-ID3ZpP1.html
130,785.0,105.0,84.0,21.0,3,new,unfurnished,shared,4,11,2024.0,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/jarkurgan-kuchasi-105-kv-3-4-11-ID3Z9tf.html
131,92500.0,73.0,73.0,7.0,3,new,furnished,private,6,9,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-qora-saroy-3-honali-ID3yBPx.html
132,59000.0,29.0,29.0,1.0,1,new,furnished,shared,7,12,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-drujba-narodovda-ID443K8.html
133,245000.0,75.0,60.0,15.0,3,new,furnished,,6,9,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-3-xonalik-uy-remont-gospitalniy-ID4450X.html
134,94000.0,79.5,72.5,15.0,3,new,furnished,private,5,6,2022.0,Chilonzor,False,https://www.olx.uz/d/oz/obyavlenie/uchtepa-tumani-farxod-bozor-yaqinida-yangi-qurilgan-domda-kivartira-so-ID3KF20.html
135,37000.0,32.0,25.6,6.4,1,new,furnished,shared,2,6,2021.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-3-bekat-300-metr-sergeli-3a-1-xona-2-etazh-mebel-texnika-37-000-ID43rj5.html
136,44999.0,28.0,22.4,5.6,1,new,furnished,shared,4,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-assalom-sohil-golden-house-1kom-28m2-fargona-joli-uzbum-ID44zsK.html
137,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
138,1000.0,131.0,104.8,26.2,3,new,unfurnished,,5,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-srochna-sotiladi-131-m2-ID43cxk.html
139,80000.0,100.0,80.0,20.0,3,new,furnished,private,9,10,2021.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotiladi-yashnobod-dostlik-novostroyka-3-9-10-ID3YEu2.html
140,86000.0,75.0,75.0,15.0,3,new,furnished,private,6,9,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/kara-kamishh1-3-novostrojka-ID3gSZ1.html
141,593400000.0,28.0,28.0,8.0,1,new,furnished,shared,4,9,2022.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/turar-joy-sotiladi-ID4482o.html
142,164999.0,80.0,64.0,16.0,3,new,furnished,shared,4,4,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-arzon-3kom-vtorichka-kirpich-80m2-cum-110-shkola-senat-podklyuch-ID42TPR.html
143,90000.0,96.0,96.0,19.2,3,new,unfurnished,,2,9,2022.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/novostroyka-soy-boyi-q-qamish-1-2-96kv-m-korobka-ID44tne.html
144,86000.0,65.0,52.0,13.0,2,new,furnished,,2,13,,Yunusobod,True,https://www.olx.uz/d/oz/obyavlenie/zhk-megapolis-2-2-13-evro-remont-s-obstanovkoj-ochen-srochno-prodayot-ID44zGt.html
145,145000.0,90.0,72.0,18.0,3,new,furnished,shared,5,12,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/yakkasaraj-ozbegim-3kom-90m2-ul-bobur-premium-podklyuch-arzon-ID44zrK.html
146,157000.0,64.0,51.2,12.8,2,new,furnished,,4,9,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/parkwood-sotuvda-2-xonalik-uy-remont-nukus-kochasi-mirobod-ID44ztN.html
147,139000.0,54.91,43.93,10.98,2,new,unfurnished,,21,26,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nrg-u-tower-sotuvda-2-xonalik-korobka-i-karomov-xalqlar-dostligi-ID44zyt.html
148,86999.0,96.0,76.8,19.2,3,new,unfurnished,shared,7,14,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/srochno-yakkasaraj-anor-3kom-96m2-massiv-kushbegi-malo-kolcevaya-ID44zUT.html
149,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
150,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
151,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
152,58800.0,70.0,56.0,14.0,3,new,unfurnished,shared,15,16,2023.0,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/yangi-darxon-2-3-15-16-70-m-ID3ST79.html
153,55000.0,62.0,49.6,12.4,2,new,furnished,private,10,16,,Zangiota,False,https://www.olx.uz/d/oz/obyavlenie/srochna-yangi-darxonda-yangi-tamirlangan-evro-ID439v2.html
154,34000.0,68.0,67.0,15.0,3,new,unfurnished,private,8,16,2023.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnabod-tumani-olmos-mahalla-3-8-16-srochna-sotiladi-ID40VBA.html
155,147000.0,82.0,65.6,16.4,2,new,furnished,,6,6,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/orzu-sotuvda-2-xonalik-uy-remont-glinka-nukus-kochasi-ID43Ym6.html
156,49000.0,56.0,44.8,11.2,2,new,furnished,private,4,7,2016.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-2-bekat-sergeli-6a-2-4-7-kadastrda-56-m-srochno-sotiladi-ID42XoR.html
157,47300.0,58.0,28.0,11.6,1,new,furnished,shared,1,12,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/assalom-sohil-tayyor-jihozlangan-uy-terasasi-blansotiladi-ID42k5d.html
158,55000.0,72.0,57.6,10.0,3,new,unfurnished,private,15,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotiladi-olmos-maxallasi-3-xona-72-kvadrat-55-000-ID3SFlT.html
159,59900.0,75.0,60.0,15.0,2,new,unfurnished,,3,9,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/novostroyka-sagbon-2-3-9-ID43l9o.html
160,486000000.0,79.0,75.0,12.0,3,new,unfurnished,private,8,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/3-xonalik-75-m-kv-kvartira-sotiladi-nurafshan-tojtepa-ID41aRE.html
161,60000.0,52.0,41.6,10.4,3,new,unfurnished,private,1,2,2018.0,Mirzo-Ulug‘bek,True,https://www.olx.uz/d/oz/obyavlenie/3-xonali-uy-dom-60-ID3iYhB.html
162,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
163,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
164,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
165,100000.0,100.0,100.0,4.0,5,new,furnished,private,1,7,2024.0,Qibray,True,https://www.olx.uz/d/oz/obyavlenie/qibray-sentrda-1-etajda-5xonali-kv-sotiladi-ID3ZDCY.html
166,36000.0,60.7,48.56,12.14,2,new,unfurnished,shared,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/sobstvennik-prodaet-novuyu-kvartiru-xoroshij-torg-ID3ZOr7.html
167,1016000000.0,75.0,72.0,15.0,3,new,furnished,private,1,4,2019.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-3-1-4-sotiladi-ID3NXiI.html
168,27000.0,73.0,58.4,8.0,3,new,unfurnished,private,15,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnabod-rayon-olmos-maxallasi-3-15-16-ID3TKkE.html
169,45000.0,56.0,44.8,11.2,2,new,furnished,private,15,16,2023.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-3-bekat-sergeli-yangi-darxon-2-xona-56-m-srochno-sotiladi-ID43th4.html
170,38500.0,68.0,54.4,13.6,3,new,unfurnished,private,7,16,2023.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnobod-olmos-maxalla-3-7-16-68-kv-tayyor-toza-ID3INAA.html
171,795000000.0,63.6,61.46,16.0,2,new,unfurnished,shared,8,10,2024.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/kokcha-oq-tepada-2-xona-uy-sotiladi-qora-suvoq-xonalarga-bolingan-ID44neq.html
172,62000.0,59.0,47.2,11.8,2,new,unfurnished,shared,3,8,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-2-3-8-yashnabod-tumani-izzat-kochasi-lift-bor-ID44dK2.html
173,85000.0,56.29,1.0,1.0,4,new,unfurnished,shared,4,4,1990.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-sergeli-tumani-quruvchiquruvchi-7-a-dom-ID3jDBH.html
174,110000.0,98.0,67.0,19.6,3,new,unfurnished,private,2,3,2017.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/nurafshon-3xonali-dom-sotiladi-ID41Pwa.html
175,68000.0,70.0,70.0,12.0,3,new,furnished,private,1,4,2019.0,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/3-xona-razdelni-68-min-sotiladi-srochniy-birinchi-etaj-ID44u8p.html
176,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
177,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
178,45009.0,47.0,37.6,9.4,2,new,unfurnished,shared,3,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/korobka-yakkasaraj-strong-edifice-2komnatnaya-47m2-3etazh-yuzhnyj-vokzal-ID40qmN.html
179,230000.0,70.0,56.0,14.0,3,new,furnished,shared,7,7,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/tashkent-city-boulevard-sotuvda-3-xonalik-uy-remont-shayxontohur-ID3TbDl.html
180,88000.0,40.85,32.68,8.17,2,new,unfurnished,,6,27,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nrg-u-tower-sotuvda-2-xonalik-korobka-xalqlar-dostligi-shayxontohur-ID3X0HU.html
181,149999.0,72.0,57.6,14.4,3,new,furnished,shared,4,21,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/srochno-akay-sity-3kom-72m2-podklyuch-akaj-siti-premium-arzon-ID44y2i.html
182,40000.0,40.0,37.0,8.0,1,new,unfurnished,shared,9,12,2023.0,Bektemir,False,https://www.olx.uz/d/oz/obyavlenie/1-komnatnaya-kvartira-v-zhk-nrg-baxt-ID3VSCw.html
183,120000.0,72.0,57.6,14.4,3,new,furnished,,4,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-3-xona-shaxar-centridan-ID42QCB.html
184,28000.0,34.0,34.0,13.0,1,new,furnished,shared,6,9,2023.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/1-xonali-uy-sotiladi-ID44lOf.html
185,68000.0,56.6,56.6,11.32,3,new,furnished,private,5,7,2019.0,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/3-honali-uy-sotiladi-yangihayot-tumanida-ID40JMu.html
186,73000.0,60.0,48.0,12.0,2,new,unfurnished,,12,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/koh-ota-bazis-sotuvda-2-xonalik-korobka-nurafshon-kochasi-ID42VJU.html
187,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
188,66000.0,70.0,56.0,14.0,2,new,furnished,shared,5,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-5-7-obshhaya-ploshhad-70-kv-m-s-mebelyu-i-texnikoj-ID390Vb.html
